type,priority,summary
0,2,Rendering of resources in the header with dependency resolving and support for bundles
1,2,Select component loses it is value
1,2,Performance regression in CONFIGURATION FILE in VERSION NUMBER
1,2,CLASS Select all behavior broken when the CLASS contains a single check box
0,2,METHOD blocks forever
1,2,CLASS causes page ID increment
1,2,METHOD adds duplicate cookies
1,2,CLASS does not handle nested forms correctly
1,2,EXCEPTION for correct situation
1,1,Logic or EXCEPTION Message is incorrect in CLASS
0,2,COMPONENT autocomplete does not take the scrollbar into account when calculating the width
0,2,Make CLASS an interface and move the impl to CLASS
1,2,Rerendering a page with COMPONENT after you loose permission does not give accessdenied
0,2,Implement METHOD and METHOD for nested forms
0,2,Extract the code that creates the XML for Ajax responses out of CLASS
1,2,CLASS fails to addclear cookie in redirect
1,2,Markup Inheritance METHOD markup loading and merging order depends on whether the super constructor adds components or not
1,2,Duplicate SOURCE FILE ID for generated divs in SOURCE FILE
1,2,Form components namevalue are encoded in stateless forms action url
0,1,Useless concatenation with empty string in VARIABLE
0,1,Two COMPONENT classes
1,2,datatime extensions SOURCE FILE appears to be corrupted out of sync
1,1,COMPONENT class causes problem with validator properties to be loaded
0,1,Add maxlength to COMPONENT hours minutes input fields
1,2,EXCEPTION when forwarding requests
0,1,CLASS with METHOD to true
1,2,CLASS model in CLASS METHOD contains only last checked item
1,1,Unversioned pages do not get touched when created and cannot be found by ID later
1,2,COMPONENT VERSION NUMBER rewrites template content where it should not
1,1,METHOD does not find all timer behaviours
0,1,Replace all METHOD with COMPONENT METHOD char for better performance
1,2,CLASS should create a new Page instance if CLASS are changed even if a stored page exists
1,2,METHOD in COMPONENT does not remove CDATA eval fails in IE
0,2,Change CLASS API to work with CLASS as other methods info error success in Component and Session
1,2,Repaint the initial state of the page if the page is expired a new one is SOURCE FILE created and the requested component is not available
0,2,METHOD on CLASS
1,2,Autocomplete IE javascript error target is null or not an object
0,2,Use an external host for the static javascript files specially CLASS
0,1,Stateful components which are invisible force page to be stateful
0,1,Generic registry of javascriptcss resource references
1,2,Inline Enclosure needs to check METHOD not only METHOD
0,2,CLASS easier for extending
0,2,Add METHOD to CLASS to be able to override default headers
1,2,METHOD should call METHOD
1,2,COMPONENT component ids get too long
1,2,CLASS uses wrong separator in its SOURCE FILE
0,1,Give CLASS METHOD methods
1,2,CLASS in METHOD on component does not CLASS for every page
1,2,CLASS wrongly handles tags not requiring closed tags if the markup does not have top level tag
1,2,CLASS renders its value in unsupported number format
1,2,Make it easier to produce a page with links with absolute urls
1,2,CLASS not replaced within CLASS
1,2,CLASS not escaping SOURCE FILE data by default therefore user text is not redisplayed correctly
1,2,Fix missing in VERSION NUMBER was fixed in VERSION NUMBER Discrepancy between Button implementation of METHOD and the code in METHOD
1,2,METHOD returns wrong result after starting a Component
1,2,Spaces in path because CLASS to fail
1,2,CLASS produces wrong full urls when the passed parameter is not absolute as Url understands absolute
1,2,COMPONENT example forminput is broken due to bad url for CLASS
0,1,CLASS should include i tag
0,2,METHOD can be very slow under certain circumstances
1,2,CLASS not selecting text or moving cursor on Firefox VERSION NUMBER or Safari VERSION NUMBER
1,2,Final methods on CLASS prevent full customization of CLASS
0,2,Add Generics to CLASS
1,2,METHOD uses METHOD
1,2,Unencoded ampersands in CLASS
1,2,METHOD generates id that gets hidden by CLASS
1,2,COMPONENT VERSION NUMBER duplicates segments in absolute URLs
1,2,Resource filtering breaks the calculation of rendered resources
1,1,Shared Behaviors METHOD method called only for one component not for all of them
1,2,CLASS does not properly remove the CLASS from the current thread
1,2,CLASS does not have default CONFIGURATION FILE and maximum
1,2,CLASS METHOD
1,1,Closing tag is incorrectly setup as autocomponent
1,2,COMPONENT used in COMPONENT JS error when COMPONENT not loaded
1,1,CLASS toolbars do not handle dynamically changing columns in the table
0,1,Vars in CLASS should be properly converted
1,2,CLASS vs CLASS
0,2,Optimize EXCEPTION to not load its stacktrace
1,2,COMPONENT unify the METHOD
0,1,Change METHOD methods to accept CLASS instead of String
0,1,CLASS does not call METHOD to get its body
1,2,CLASS should use METHOD instead of directly using the stream field
1,1,CLASS after selecting a file does not hide properly input field
0,1,Using METHOD before page rendering should skip the rendering of the page
0,2,Make it possible to use CLASS as a CLASS handler
1,1,CLASS and log a warning when there are several ajax event behaviors on the same event
1,1,Atmosphere Modul not working on first page after Jetty restart
1,2,METHOD broken on Tomcat VERSION NUMBER
0,2,Upgrade Atmosphere to VERSION NUMBER
0,2,Add an additional Ajax call listener point before the call
1,2,CLASS uses wrong CLASS in OSGi environment
0,1,CLASS once assigned should not reassign
1,2,CLASS does not parse correctly attributes with complex namespace
1,2,CLASS looks in the wrong scope
1,2,tag broken in certain situations when reference added in page header section
1,1,Unescaped SOURCE FILE in autocomplete
0,1,Allow using custom CSS classes for the selected and last CLASS tabs
1,1,CLASS has wrong variable in CLASS
1,2,tracking id retrieved in METHOD is always NUMBER
1,2,CLASS should be detached before each subscribed page gets notified
0,2,Filter component does not clear filter fields
0,1,CLASS not able to work with a CLASS
1,2,CLASS does not work if the extension is not css
1,2,CLASS is broken
1,2,CLASS do not use framework serializer
1,2,Resource bundles are not resolved on CLASS
1,2,NEW VALUE is not a valid Serializable error during ajax form submission
1,2,CLASS remain invalid forever if there is no feedback panel
1,2,DOM ids change of the input fields of CLASS
1,2,CLASS fails with single line comments
1,2,Clicking on Label of Radio does not update component with Ajax update
1,2,COMPONENT NUMBER modal windows in Safari are always in drag or resize mode
1,2,CLASS broken under COMPONENT VERSION NUMBER when CLASS
1,2,METHOD may loose values of the other PP
1,2,Using both CLASS and CLASS causes warning
1,2,DOM ids change of the input fields of CLASS
1,2,URL rendering regression
1,1,CLASS error message not defined
0,1,COMPONENT unit tests rely on SOURCE FILE iteration order
1,1,CLASS fails because of java inconsistensy on localizing March german shortname Mrz vs Mr
1,1,CLASS should log a message when invalid input is provided
0,2,Add METHOD in CLASS
1,2,CLASS will not close select onblur
1,1,CLONE COMPONENT does not work with a CLASS with CLASS
0,2,Make CLASS easier for extending so custom checks can be added to it
1,2,Modal panel mouse pointer in resize style for NUMBER and NUMBER
1,2,Return error code NUMBER when an Ajax request has no base url set in headerrequest parameters
1,2,CLASS does not escape separators in stylevariation names
1,2,Integer overflow in CLASS
0,1,Making CLASS use NUMBER multiple attr remove confusing fakepath
1,1,Page parameters not working with CLASS
1,2,COMPONENT track message length
0,1,CLASS should implement METHOD as CLASS
1,2,Rendering of feedback messages fails with CLASS in page
1,1,CLASS messages for CLASS with CONFIGURATION FILE are always SOURCE FILE
0,2,Use a Set to keep the supported COMPONENT elements in COMPONENT
1,1,CLASS misbehavior if the METHOD is composed
0,1,CLASS should provide METHOD like CLASS
0,2,CLASS should use the respective CLASS
0,1,Use a behavior that modifies CLASS markup when disabled
0,1,CLASS possible to call METHOD earlier than METHOD
1,1,METHOD can cause EXCEPTION
1,1,Wrong charset or screwed up characters in Norwegian propertiesfile
0,1,CLASS overwrites VARIABLE
1,1,COMPONENT fails on Windows
1,2,Rendered Url on root context with cookies disabled might result in double SOURCE FILE
1,2,CLASS ignores original METHOD parameters
0,2,Websocket broadcast support does not work with OSGi
1,2,Header can not be set from METHOD
1,2,Mounted page is not throwing EXCEPTION with setting METHOD
0,1,Palette does not handle disabled choices correctly
0,1,CLASS uses wrong encoding for METHOD characters
1,2,Rendered URL is resulting with double SOURCE FILE when using CLASS
0,2,COMPONENT filters should be functions on CLASS
0,2,Allow passing parameters to atmosphere JS
1,1,METHOD methods of Actions in CLASS violate Comparable contract
1,1,CLASS cannot be triggered with COMPONENT
1,1,Rename METHOD
0,2,Move the logic for creating the proper CLASS from CLASS to CLASS
1,1,client side memory leak on date picker
0,1,extra recursion on COMPONENT
1,2,COMPONENT fails with member not found on IE for delayed ajax requests
1,2,CLASS issue when used with METHOD
1,2,COMPONENT should send copies of its cookies
1,2,COMPONENT Enclosure fails with more than one component
0,2,COMPONENT doesn not serialize form to request for CLASS but does for CLASS
1,2,CLASS always uses COMPONENT namespace
0,1,Set the component as a context to the ajax listeners
0,1,Add METHOD and SOURCE FILE implementation to CLASS
1,2,METHOD returns false when METHOD is not set to current session
0,1,CLASS should not request suggestions if input is no longer active element
1,2,Possible bug in COMPONENT when building path with repeating names
1,1,CLASS still triggers redundant events to registered change listener
0,2,Improve CLASS to be able to render urls without scheme andor host
0,2,Allow CLASS to decide itself whether it could be accepted or not
1,2,METHOD fails when METHOD has more segments than the argument
1,2,METHOD is called on just replaced nested forms
0,1,Allow CLASS Spring configuration
1,2,CLASS are piling up on each render
1,2,CLASS throws an exception when a Palette component is added to a Form associated with a compound property model
0,1,The Bootstrap class does not provide a handle for the CLASS
0,1,Extract the short names of the ajax attributes as a constants
1,2,CLASS in hidden component in CLASS causes Ajax Response Error
0,2,Set a different CLASS for the CLASS
1,2,COMPONENT ignores METHOD attribute in multipart ajax requests
1,2,METHOD can redirect to
0,2,Improve METHOD API
1,2,CLASS is blocking access to web fonts
1,2,Evaluation of returned data which includes alot of javascript very slow after ajax call in NUMBER
1,2,COMPONENT CLASS constructor throws EXCEPTION under invalid state
1,2,CLASS never gets cleared from session after METHOD is called and another page is requested afterwards
1,2,EXCEPTION while rendering absolute URL with CLASS
0,1,Create an interface for the roles replacing the current Roles class
1,2,CLASS does not track resolves of handlers caused by EXCEPTION
0,1,Log additional info when CLASS fails in METHOD
1,2,URL query parameter values CONFIGURATION FILE equals sign get cut off
0,1,The url gets longer when using CLASS with GET method
1,2,VARIABLE keeps outdated METHOD when container changes METHOD
0,1,Make CLASS mutable
0,1,Move Form hidden field rendering to dedicated method
1,1,Incorrect signature of types which extend Comparable
0,1,Change METHOD to BUBBLE
1,2,Page redirects can fail when using url encoding
1,2,Base url is incorrect for error dispatched pages
0,1,Provide default messages for upload exceptions
0,2,Use documented METHOD APIs for triggering the special event inputchange
