type,priority,summary
0,2,Improve UrlRenderer to be able to render urls without scheme and/or host
0,2,Allow PackageResource to decide itself whether it could be accepted or not
1,2,UrlRenderer#removeCommonPrefixes() fails when contextPath+filterPrefix has more segments than the argument
1,2,form#onSubmit() is called on just replaced nested forms
0,1,Allow WebApplication-specific Spring configuration
1,2,InlineEnclosure are piling up on each render
1,2,FormTester throws an exception when a Palette component is added to a Form associated with a compound property model
0,1,The Bootstrap class does not provide a handle for the CSSResourceReferences.
0,1,Extract the short names of the ajax attributes as a constants
1,2,AjaxSelfUpdatingTimerBehavior in hidden component in ModalWindow causes Ajax Response Error
0,2,Set a different TimeZone for the RequestLogger
1,2,Wicket ignores allowDefault:false attribute in multipart ajax requests
1,2,Component.continueToOriginalDestination() can redirect to ./.
0,2,Improve ResourceReference#getDependencies() API
1,2,SecurePackageResourceGuard is blocking access to web fonts
1,2,Evaluation of returned data (which includes alot of javascript) very slow after ajax call in IE10.
1,2,wicket-atmosphere EventBus constructor throws NullPointerException under invalid state
1,2,InterceptData never gets cleared from session after continueToOriginalDestination is called and another page is requested afterwards
1,2,Exception while rendering absolute URL with UrlResourceReference
0,1,Create an interface for the roles replacing the current Roles class
1,2,PageRequestHandlerTracker doesn't track resolves of handlers caused by Exception
0,1,Log additional info when FormComponent fails in updateCollectionModel
1,2,URL query parameter values containing equals sign get cut off
0,1,The url gets longer when using StatelessForm with GET method
1,2,PageStoreManager.SessionEntry keeps outdated sessionId when container changes sessionId
0,1,Make ThrottlingSettings mutable
0,1,Move Form hidden field rendering to dedicated method
1,1,Incorrect signature of types which extend Comparable
0,1,Change AjaxRequestAttributes#eventPropagation to BUBBLE
1,2,Page redirects can fail when using url encoding
1,2,Base url is incorrect for error dispatched pages
0,1,Provide default messages for upload exceptions
0,2,Use documented jQuery APIs for triggering the special event 'inputchange'
1,2,AjaxEditableLabel not working well in form
1,2,Direct iframe removal not supported by Firefox: tab title stays as 'Connecting'
1,2,AjaxEditableLabel doesn't provide a way to configure Ajax attributes for its Ajax behaviors
1,2,ModalWindow is not visible in Safari when opened from a link at the bottom of a large page
1,2,CDI integration fails in Glassfish 4.0 with WELD-000070
1,2,use jquery 'focusin'/'focusout' for ajax focus tracking
1,1,Wicket generates invalid HTML by expanding col tags
1,2,JS: High stack size in Function Executor causes 'too much recursion'
1,1,Broken Link in Tomcat because of Page Mount
1,1,Allow configuring the resource used by ResourceStreamRequestHandler
1,2,Url can't parse urls with username and password
1,2,FilenameWithVersionResourceCachingStrategy breaks silently when the versionPrefix is contained in the original filename
1,1,ComponentRenderer.renderComponent fails to render two components with different component IDs
1,1,XmlAjaxResponse restores wrong response
0,1,Do not set the location.hash when clicking on a link
1,2,Wicket Tree rendering broken in 7.x
1,1,Tabindex overwritten in modal window for IE - Works in FF  Chrome
1,2,o.a.w.a.AtmosphereBehavior onBroadcast should log DEBUG  not INFO
1,2,Too deep recursion in AbstractHierarchyIterator
0,2,o.a.w.extensions.markup.html.form.DateTextField should be applicable to HTML5 date input types
1,1,MarkupCache ignores enforceReload flag
0,1,OnEventHeaderItem should remove 'on' prefix for the event name
0,1,Create a module for Native WebSocket based on JSR 356
0,2,Static id counter AbstractToolbar prevents stable component paths for testing
0,1,AbstractResource should check for error code first before for modifications
0,1,Export resources' version cache attribute as request cycle metadata
1,2,AuthenticatedWebSession#authenticate should be protected  not public
1,2,No page id appended to some stateful pages using repeaters
1,2,if wicket is an external lib  BundleStringResourceLoader doesn't work
1,2,PriorityHeaderItem+OnDomReadyHeaderItem has no priority in Ajax response
1,2,Wicket doesn't encrypt links and Ajax URLs for mounted pages when CryptoMapper is used
0,1,wicket-bean-validation french translation
0,1,Make Palette a FormComponentPanel
1,1,org.apache.wicket.util.string.StringValue#equals broken
1,2,ResourceAggregator looses information about priority/filtering/... when using a bundle
1,1,SourcesPage fails on resources with non-ASCII characters
0,1,Log the exception if the application cannot start properly
0,1,Allow form components to trim the input themselves
1,1,wicket-bean-validation PropertyValidator_fr.properties.xml : org.xml.sax.SAXParseException
0,1,Allow DebugBar contributors to be removed
0,1,Allow continued processing with WicketTester after exception is thrown
1,1,Behaviors#internalAdd(Behavior) erroneously gets id for stateless behaviors
0,1,Improve 'mvn jetty:run' to behave as Start.java
0,2,Do not initialize pages which were not rendered
1,2,BOM in UTF markup file breaks encoding detection
1,2,this.replaceWith is broken when called from onInitialize
1,2,PropertyValidator ignoring groups with the @NotNull annotation only
1,2,ComponentRenderer.renderComponent() adds a page to DataStore
1,2,Page.isPageStateless() returning true in regular run but false in WicketTester
1,2,WicketTester doesn't preserve the request cookies when #executeListener() is used
0,1,Implement BigIntegerConverter
0,1,Allow restarting AbstractAjaxTimerBehavior without updating its hosting component
0,2,Make CaptchaImageResource easier to extend and reuse
0,1,Use method chaining where it makes sense
0,1,Remove 'final' from org.apache.wicket.markup.html.form.EnumChoiceRenderer#getDisplayValue
1,2,PackageResource#internalGetResourceStream() should return ProcessingResourceStream only when the resource is existing
1,1,WebPageRenderer should honor RedirectPolicy.ALWAYS_REDIRECT more consistently
1,2,AuthenticatedWebApplication#onUnauthorizedPage() should work with Component  not Page
1,2,WebApplication ignores a SecurityException when reading the configuration type
0,1,Disable jar indexing
1,2,Page is not touched during initialization
1,1,DefaultPropertyResolver should resolve the Property according to the getter first
0,2,Memory model improvements for Session fields
0,2,Allow using child selector for JS event bindings
1,1,IE11 returns false for Wicket.Browser.isIE()
1,2,Failing HTTPS redirect to RequireHttps annotated pages with ONE_PASS_RENDER strategy
1,2,Ajax indicator not working when display is set to none in css
1,2,Inefficient DefaultPageStore.SerializedPagesCache
0,1,Allow models of subtypes of Select type parameter in SelectOption constructor
0,2,Add WebSocketBehavior/Resource#onPush() callback method
1,2,NPE calling PackageResource.getResourceStream() if there is no RequestCycle defined
0,2,Intern strings generated by Wicket that have bigger chance to be duplicated
0,1,continueToOriginalDestination() fails after redirectToInterceptPage() on AjaxRequest
1,2,AbstractAutoCompleteBehavior.WrappedHeaderItem should depend on wicket-ajax.js
1,1,Don't cache the result of AuthenticatedWebApplication#getWebSessionClass()
1,2,Autolinking does not always work in inheritted markup
1,1,Upgrade wicket-atmosphere to the latest version of atmosphere
0,1,AjaxButton #onSubmit() #onError() intricacies
1,2,Atmosphere: updates infinitly with long polling transport
0,1,SelectOptions with #setRecreateChoices(true) loses selection on form errors
0,1,Add AjaxChannel.DEFAULT constant = '0' and type 'Queue'
1,2,CLONE - ModalWindow is not visible in Safari when opened from a link at the bottom of a large page
0,2,Remove second  for CDI related stuff in wicket-examples' web.xml
1,2,Do not throw when WebSocket is not supported
1,2,ConcatBundleResource#reportError() doesn't print the resource attributes
1,2,Allow submitting with POST method for PhantomJS
1,2,Fix the encoding of the Chinese translations for Wizard component
0,1,CheckingOutputObjectStream should filter duplicates by identity  not by equality
1,2,WebPageRenderer should bind a Session if redirect is required and the session is temporary.
0,1,Allow subclasses of ComponentStringResourceLoader to stop at specific components
1,2,missing generic cast causes compile error on OS X / jdk 8
1,1,Problem with setting of IComponentInheritedModel and FLAG_INHERITABLE_MODEL
1,2,PropertyResolver does not scan for NotNull in annotation tree
1,2,wicket-autocomplete may fail after preceeding Ajax request
0,1,Add a setting to MultiFileUploadField to not close the file uploads' streams
0,1,Rename log4j.properties in the quickstart when creating a project for WildFly
0,1,Form#findSubmittingComponent() should not throw exceptions if the submitter is disabled/invisible
1,2,RenderStrategy REDIRECT_TO_RENDER lets fail test with BaseWicketTester#startComponentInPage
1,1,Nested Redirects and REDIRECT_TO_BUFFER
0,2,Add WicketTester assertion methods for component's markup style  variation and locale
0,1,Use Log4j 2.x for the archetype
1,2,ResourceUtils.getLocaleFromFilename cannot handle filenames with classifiers
0,1,StringValidator should set 'minlength' attribute to input and textarea
1,2,OnChangeAjaxBehavior should listen for both 'inputchange' and 'change' events for TextField and TextArea
1,1,SecuritySettings.setEnforceMounts() does not work when the mounted mapper is not in the root compound mapper
1,2,MockHttpServletRequest.buildRequest() should work for parameters with multiple values with multipart content type
1,2,wicket-autocomplete prevents 'change'-listener when leaving input via mouse click
0,2,Upgrade Atmosphere to 2.2.2
1,2,Component queuing breaks with html tags that don't require close tag.
0,1,Avoid using input names that conflict with JavaScript DOM API method and attribute names
1,2,Dequeue auto component can't resolve components if they are nested in child markup
1,2,ContextNotActiveException thrown when using both CDI & Native WebSocket
1,2,Atmosphere Eventbus throws Concurrent Modification Exception
0,1,Log a warning when WebSocketResponse#sendError() is used
0,1,Add a factory method for WebSocketRequestHandler
1,2,Wicket Ajax Click handling gets requeued in OnDomReady so fire out of order
